بروزرسانی سایت*مدیریت محتوا*GOOGLE ANALYTICS,Unknown,Full-time
ReactJS*JavaScript frameworks*Wireframe*RESTful APIs,Unknown,Full-time
کارآموزی*Front-end*ReactJS,Unknown,Full-time
Java*Java Core*oracle*OOP,Unknown,Full-time
.NET Core*MVC*SQL*OOP,Unknown,Full-time
ReactJS*Redux*NextJS*HTML*CSS*SASS,4000000,Full-time&Remote
PHP*HTML*CSS*MVC*Javascript,Unknown,Full-time
SQL*TSQL,Unknown,Full-time
Android*Android Studio*Java,Unknown,Full-time
Android*Android Studio*Java*MVVM*Git,Unknown,Full-time
Front-end*Javascript*CSS*HTML*jQuery*RestFul API*vue.js,Unknown,Full-time
Angular*Front-end*CSS3*HTML5*SASS*typescript,Unknown,Full-time
تست نرم افزار,Unknown,Full-time
.NET*C#*ASP.NET Core*MySQL,4000000,Full-time
ReactJS*Redux*NextJS*HTML*CSS,4000000,Full-time&Remote
PHP*MySQL*Javascript*CSS*HTML5*jQuery,4000000,Full-time
Sql Server*Delphi*برنامه نویسی دلفی,Unknown,Full-time
ReactJS*JSON*API*Git,Unknown,Part-time
Back-end*PHP*Django*Nodejs*Go,Unknown,Full-time&Remote
Javascript*Front-end*HTML*CSS*ReactJS,4000000,Full-time
React*ReactJS*Redux*NextJS*PWA*HTML*CSS*SASS,4000000,Full-time&Remote
PHP*Laravel*MVC*MySQL,Unknown,Full-time
Front-end*طراحی رابط کاربری,6500000,Full-time
مستند سازی نرم افزار*طراحی نرم افزار*Visual Paradigm*visio,Unknown,Full-time
C#*Sql Server*WPF,Unknown,Full-time
پشتیبانی فنی*پشتیبانی نرم افزار*Sql Server*نصب و راه اندازی,Unknown,Full-time
PHP*Laravel*ci,Unknown,Full-time
کنترل کیفیت*Test Case*تست نرم افزار*Performance Test,4000000,Full-time
PHP*Bootstrap*HTML,Unknown,Full-time
UI/UX*HTML5*Bootstrap*CSS3,4000000,Full-time
طراحی سایت*CSS*HTML5*Wordpress*Javascript,Unknown,Full-time
mobile developer*react native*Java,2000000,Full-time
Full-stack*Node.js*CSS3*HTML5*Python*PHP,Unknown,Full-time
پشتیبانی*پایگاه داده oracle*پایگاه داده*oracle,Unknown,Full-time
Laravel*PHP*MVC*Git*MySQL,Unknown,Part-time
bi*هوش تجاری*SSIS*SSAS,6500000,Full-time
Android*Java*Kotlin*API*Design Patterns,Unknown,Full-time
Sql Server*پشتیبانی نرم افزار*پشتیبانی فنی,Unknown,Full-time
Wordpress*HTML*CSS*PHP*AJAX*jQuery,Unknown,Full-time&Remote
OOP*#C*NET Core.*RestFul API*WebAPI*ASP.NET Core,Unknown,Full-time
OpenCV*C++*cuda*tensorflow*پردازش تصویر,Unknown,Full-time
PHP*HTML*SASS*jQuery*MySQL,4000000,Full-time
برنامه نویسی وب*Angular*Front-end,Unknown,Full-time
مدیریت فنی*پایگاه داده*Sql Server,Unknown,Full-time
Full-stack*PHP*Laravel*Javascript,Unknown,Full-time
Front-end*CSS*HTML*jQuery,Unknown,Full-time
PHP*MVC*jQuery*Bootstrap*Full-stack,Unknown,Full-time
Angular*React*vue.js*Javascript*Redux*Bootstrap*HTML*CSS*Responsive*OOP,Unknown,Full-time&Remote
CTO*مدیریت فنی*Sql Server*MVC*Design Patterns,9000000,Full-time
ASP.NET*C#*Back-end,6500000,Full-time
Front-end*React.js*HTML*CSS*JS,6500000,Full-time
مدیریت سایت*ادمین وبسایت*Photoshop,4000000,Full-time
Full-stack*React JS*Javascript*ecmascript*Django*Python,Unknown,Full-time
ASP.NET MVC*Sql Server*Entity Framework*Web API,4000000,Full-time
Golang*Python*Linux*Javascript*HTML5*CSS3*jQuery*Bootstrap*MySQL*PHP,Unknown,Full-time
مستندات نرم افزاری*تست نرم افزار*Microsoft Office*visio,Unknown,Full-time
PHP*Python*Linux*Javascript*HTML5*CSS3*jQuery*Bootstrap,Unknown,Full-time
Django*Python*Back-end*Git*HTTP*RESTful*MySQL*CSS,6500000,Full-time
react native*Javascript*React,Unknown,Full-time
Scrum*Scrum Master,9000000,Full-time
Back-end*Golang*REST*JSON*Grafana,Unknown,Full-time&Remote
UI  UX*Javascript*CSS*HTML*jQuery,Unknown,Full-time
توسعه سیستم های اطلاعاتی*Sql Server,Unknown,Full-time
برنامه نویسی اپلیکیشن*Java*Swift*React,Unknown,Full-time
Back-end*OOP*C#*MVC*ASP.NET MVC,Unknown,Full-time
مدیریت فنی*CTO*Design Patterns,Unknown,Full-time
PHP*Laravel*MySQL,Unknown,Full-time
Front-end*UI  UX*CSS*HTML5,Unknown,Full-time
PHP*Laravel*MySQL*RESTful,Unknown,Full-time
Flutter*dart,Unknown,Full-time
طراحی تجربه کاربری*Wireframes*Prototype,Unknown,Full-time
کارآموزی*C#*C/C++,Unknown,Full-time
Android*Java*REST API*SQLite,Unknown,Full-time
jQuery*Sql Server*BPMN*Javascript,Unknown,Full-time
Front-end*Javascript*vue.js*CSS3*Boostrap*jQuery,Unknown,Full-time
NET.*#C*Sql Server,Unknown,Full-time
C#,Unknown,Full-time
استقرار نرم افزار*پشتیبانی نرم افزار*Sql Server,Unknown,Full-time
Android*Java*Android Studio*RestFul API*MVVM*git,4000000,Full-time
HTML*CSS*پشتیبانی سایت,3000000,Full-time
Full-stack*git*NoSQL,Unknown,Full-time&Remote
PHP*CSS*HTML*Javascript*RestFul API*MVC,Unknown,Full-time
Back-end*Java*Spring Boot*jpa*REST API,Unknown,Full-time
Angular*Bootstrap*jQuery*CSS*APIs,Unknown,Full-time
.NET*Git*C#*SQLSERVER,3000000,Full-time
Javascript*Sql Server,Unknown,Full-time
Python*RestFul API*MySQL,2000000,Part-time
Nodejs*Node.js*Databases,Unknown,Full-time
Full-stack*Laravel*react native*Git*RestFul API*Object Oriented,9000000,Full-time
امنیت نرم افزار,Unknown,Full-time
مدیریت پروژه*Node.js*Javascript*jQuery,4000000,Full-time
Laravel*Back-end*MySQL*RestFul API*OOP*MVC,9000000,Full-time
پشتیبانی نرم افزار*استقرار نرم افزار*Microsoft Office,Unknown,Full-time
Android*Android Studio*Gradle,9000000,Full-time
Javascript*HTML*CSS*MySQL*Front-end,Unknown,Full-time
react native,Unknown,Part-time
کارآموزی*react native,4000000,Full-time
QA*مستندسازی*Multitasking,Unknown,Full-time
طراحی وب*PHP*CSS*HTML*SEO,Unknown,Full-time
Java*jsp*spring*oracle*OOP*Hibernate*Maven*SQL,Unknown,Full-time
Back-end*Django*Python*React*Javascript*Git,Unknown,Full-time
Databases*MySQL,2000000,Full-time
Full-stack*C#*HTML*CSS*Javascript,Unknown,Full-time
Python*OOP*Git,Unknown,Full-time
Wordpress*SEO*ادمین وبسایت,Unknown,Full-time
Front-end*React*Javascript*TDD,Unknown,Full-time&Remote
ReactJS*CSS*HTML*Javascript*Git,Unknown,Full-time
PHP*Linux,Unknown,Full-time
React*CSS*Redux*ES6*JS,Unknown,Full-time
پشتیبانی فنی*Kotlin*ES6*Javascript*Python*PostgreSQL*oracle*Redux,Unknown,Full-time
Android*Java*Kotlin*OOP*Retrofit,4000000,Full-time
Laravel*کارآموزی,Unknown,Full-time
توسعه محصول,Unknown,Full-time
Front-end*ReactJS*Javascript,6500000,Full-time
Sql Server*HTML*CSS*Javascript,Unknown,Full-time
#C*ASP.NET MVC*Entity Framework*HTML*CSS*C#*.NET,Unknown,Full-time
.NET*C#*ASP.NET Core*Git,Unknown,Full-time
react native*Javascript*UI  UX,Unknown,Full-time
Android*Android Studio*Java*Kotlin,Unknown,Full-time
Back-end*C#*Sql Server*Web API*.NET,Unknown,Full-time
PHP*MySQL*Laravel*RestFul API,4000000,Full-time
PHP,6500000,Full-time
ASP.NET*C#*Sql Server,6500000,Full-time&Remote
Node.js*RESTful*Graphql,Unknown,Full-time&Remote
PHP*Laravel*Back-end,1000000,Part-time
اندروید*IOS*Gitlab*Git*Websocket*Flutter,Unknown,Full-time
.NET*#C*ASP.NET*MVC*Sql Server*OOP,Unknown,Full-time
Front-end*HTML5*RESTful APIs*CSS3*Javascript*ES6*Scrum,Unknown,Full-time
C#.Net,6500000,Full-time
Front-end*AngularJS*ReactJS,Unknown,Full-time
Back-end*Node.js*MongoDB*RESTful,Unknown,Full-time
کارآموزی*Python,Unknown,Full-time
.NET*Back-end,Unknown,Full-time
PHP*MySQL*Laravel*Back-end,Unknown,Full-time
React*react native,Unknown,Full-time
UI  UX*HTML*CSS*Javascript,Unknown,Full-time
اندروید*Java*Kotlin*RestFul API*Websocket*OOP,Unknown,Full-time
Web*Web Development*Javascript*jQuery*HTML*CSS,4000000,Full-time
کارآموزی*Front-end,Unknown,Full-time
تست نرم افزار*Test Case*API*Postman*استقرار نرم افزار,Unknown,Part-time&Remote
Java*Design Patterns*SQL,Unknown,Full-time
PHP*Laravel*OOP*MySQL*Git,Unknown,Full-time
Back-end*Nodejs*RestFul API*MySQL*MongoDB*Javascript*CSS3*HTML5,Unknown,Full-time
Android*Android SDK*RxJava*Kotlin,Unknown,Full-time
تست نرم افزار*Test Case*API,Unknown,Part-time
PHP*Full-stack*Laravel*HTML5*CSS3*git,Unknown,Part-time
Full-stack*PHP*Laravel*HTML5,Unknown,Part-time
Wordpress*Visuall Composer*CSS3*HTML5*Javascript*jQuery*Responsive Design,Unknown,Part-time&Remote
Android*Android SDK*OOP*MVVM,Unknown,Full-time
OOP*core java*jsp*JDBC*JEE*Struts*Hibernate*XML*Java Script*CSS*Log4j*SOAP*Java,Unknown,Full-time
طراحی سایت*Wordpress*woocommerce,4000000,Full-time
Python*Sql Server*HTML*Javascript,Unknown,Full-time
تحقیق و پژوهش*هوش مصنوعی,3000000,Full-time
پشتیبانی نرم افزار*SQL*oracle,Unknown,Full-time
Wordpress*Responsive*jQuery*PHP*Javascript*CSS*HTML5*PSD,Unknown,Full-time
Front-end*Angular*typescript*Javascript*NgRx*RxJs,6500000,Full-time
Wordpress*woocommerce*CSS*HTML*Javascript*PHP*API*Front-end*Back-end,3000000,Full-time
C#*AJAX*HTML*Sql Server*OOP,Unknown,Full-time
Front-end*CSS3*HTML5*JS*Angular*Web Design,Unknown,Full-time
CSS*HTML*PHP*Laravel,Unknown,Full-time
Product Design*Photoshop*UI  UX*Adobe XD*Sketch,Unknown,Full-time
Front-end*Javascript*React*CSS3*Bootstrap,Unknown,Full-time
Back-end*Python*HTML*Django,Unknown,Full-time
PHP*Laravel,Unknown,Full-time
Java*Hibernate*spring*JSF*jsp*oracle,Unknown,Part-time
Databases*oracle*Redhat*Linux,Unknown,Full-time
پایگاه داده*Sql Server*SQL*NoSQL,Unknown,Full-time
oracle*Databases*cloud*Security,Unknown,Full-time
Wordpress*PHP*Javascript*CSS*HTML*woocommerce,4000000,Full-time&Remote
Front-end*HTML5*CSS3*Boostrap*AngularJS,Unknown,Full-time
Delphi*OOP*Sql Server*RestFul API*T-SQL,Unknown,Full-time
C#*.NET*ASP.NET Core*REST API,Unknown,Full-time
vue.js*Front-end*Javascript*ES6*PWA*RestFul API,Unknown,Full-time
Back-end*Java*spring*OOP*Design Patterns*jpa*Hibernate,Unknown,Full-time
Android*Java Core*OOP,Unknown,Full-time
Java*Spring Boot*Blockchain,Unknown,Full-time
React*Javascript*REST API*react native*Java Script*React JS,Unknown,Part-time
Python*Django*پایگاه داده,Unknown,Full-time
Wordpress*PHP*HTML*CSS,Unknown,Full-time
ارتباط با مشتریان و پشتیبانی*پشتیبانی فنی*پشتیبانی نرم افزار*Troubleshooting,Unknown,Part-time
React*Front-end*Javascript*ecmascript,4000000,Full-time
Java*MVVM*MVP*Android SDK,9000000,Full-time
Back-end*Node.js*express.js*OOP,Unknown,Full-time&Remote
مستندسازی*مدیریت دانش,Unknown,Full-time
Front-end*Javascript*CSS*HTML,Unknown,Full-time&Remote
Front-end*ES6*Javascript*CSS3*HTML5*ReactJS*jQuery*Node.js,Unknown,Full-time
طراحی گرافیک*Photoshop*Illustrator,4000000,Full-time
ASP.NET*#C*.NET*jQuery*Javascript,Unknown,Full-time
Sql Server*ASP.NET*Entity Framework,Unknown,Full-time
تست نرم افزار*استقرار نرم افزار*iis*عیب یابی*Sql Server*C#,Unknown,Full-time
UI*HTML*CSS*Bootstrap4*jQuery*JS*Responsive*SASS,Unknown,Full-time
.NET Core*AngularJS*typescript*OOP*Object Oriented*MVC*webservice*SQL,Unknown,Full-time
PHP*OOP*codeigniter*MySQL,6500000,Full-time
Sql Server*پشتیبانی نرم افزار*پشتیبانی*ارتباط با مشتریان و پشتیبانی,Unknown,Full-time
Docker*kubernetes*Golang,Unknown,Full-time
Full-stack*HTML5*CSS3*Bootstrap*Javascript*jQuery*MVC*C#,6500000,Full-time
Laravel*MySQL*jQuery*Vuejs,3000000,Full-time
++C*HTML*Javascript*CSS,Unknown,Full-time
شبیه‌سازی*رندرینگ*vray,Unknown,Full-time
C++*Javascript*CSS*HTML,Unknown,Full-time&Remote
ReactJS*typescript*Graphql*HTML*CSS*JS,Unknown,Full-time&Remote
Django*REST*JWT,Unknown,Full-time
PHP*Back-end,2000000,Full-time
IOS*Xcode*AutoLayOut*Objective-C*Object Oriented,Unknown,Full-time&Remote
Front-end*Angular*Javascript,Unknown,Full-time
ARM*میکروکنترلر*میکروکنترلرهای ARM*Altium,Unknown,Full-time
react native*Javascript*RestFul API,Unknown,Full-time
.NET*ASP.NET*Sql Server*xamarin,3000000,Full-time
Javascript*CSS*HTML*برنامه نویسی وب*C#,Unknown,Full-time
Javascript*JAVA EE*Java Core*Hibernate*HTML*CSS,Unknown,Full-time
Nodejs*Vuejs*Websocket,Unknown,Full-time
HTML*CSS*SASS*Javascript*PHP*Bootstrap,Unknown,Full-time
کارآموزی*SEO,Unknown,Full-time
پایگاه داده*T-SQL,3000000,Full-time
Full-stack*ASP.NET*MVC*webform*Javascript*HTML*CSS*jQuery*Bootstrap*APIs*C#,Unknown,Full-time
Front-end*Wordpress*HTML*CSS*jQuery,Unknown,Full-time
signal processing*anc*fft*active noise control,Unknown,Full-time&Remote
تست نرم افزار*مستندسازی,Unknown,Full-time
PHP*C#*Sql Server*yii2,Unknown,Full-time
طراحی سایت*Wordpress*CSS*HTML,2000000,Full-time
Back-end*Javascript*Git*MongoDB*REST API,Unknown,Full-time
react native*React*HTML*CSS,Unknown,Full-time
Back-end*Laravel*RestFul API*Linux*سرور*vue.js*ReactJS*Gitlab,Unknown,Full-time
React*Redux*PWA*HTML*CSS,4000000,Full-time&Remote
Front-end*Javascript*ReactJS*Redux*Graphql*RestFul API*Bootstrap*Responsive*HTML*Git,Unknown,Full-time
Back-end*ASP.NET,Unknown,Full-time
تست نرم افزار*تضمین کیفیت*تضمین کیفیت نرم افزار*تست,Unknown,Full-time
PHP*Laravel*OOP*RESTful Web Service*MySQL*Git*MongoDB*NoSQL,Unknown,Full-time
Laravel*PHP*MySQL,Unknown,Full-time
تست نرم افزار*Web Services*Microsoft Office*مستندسازی,Unknown,Full-time
ASP.NET*#C*Sql Server*HTML5*CSS*jQuery*Javascript,Unknown,Full-time
HTML5*CSS3*طراحی رابط کاربری*ux,Unknown,Full-time
Android*Android SDK*MVVM,9000000,Full-time
برنامه‌نویسی وب*SEO*UI/UX,Unknown,Part-time
react native*Javascript*Redux*React*ReactJS,Unknown,Full-time
مستندسازی*تحلیل نرم افزار,3000000,Full-time
پایگاه داده*SQL*Pl/sql*Databases,Unknown,Full-time
ReactJS*Javascript*ES6*typescript*Bootstrap,4000000,Full-time
پشتیبانی سایت*تولید محتوا*PHP,Unknown,Full-time
WPF*WCF*C#*Unity*OOP*SOLID*CI/CD,Unknown,Full-time
Java*OOP*spring*Hibernate*jpa*RDBMS,Unknown,Full-time
PHP*MySQL*RestFul API*HTML*CSS*SASS*SPA,4000000,Full-time
Front-end*HTML*CSS*Responsive*Javascript,Unknown,Full-time
PHP*Laravel*MVC*RESTful*git,4000000,Full-time
CSS3*HTML5*Bootstrap4*طراحی سایت,Unknown,Full-time
PHP*Laravel*OOP*Design Pattern*MySQL*RestFul API*Git*Docker,Unknown,Full-time
Full-stack*OOP*RESTful*Git*MySQL,Unknown,Full-time
مدیریت پروژه*کنترل پروژه,3000000,Full-time
PHP*MySQL*Laravel*CSS*HTML*MVC*Javascript,Unknown,Full-time
تحلیل نرم افزار*Scrum*agile,Unknown,Full-time
ASP.NET Core*RestFul API*TSQL,Unknown,Full-time
Bootstrap*jQuery*.NET*Entity Framework*#C*CSS*HTML,Unknown,Full-time
Javascript*React*Front-end*ReactJS*Redux*CSS3*HTML*RestFul API,Unknown,Full-time
مدیریت محصول*مالک محصول,Unknown,Full-time
PHP*Back-end*Laravel*Angular*jQuery*Javascript*MVC,Unknown,Full-time
Front-end*Javascript*ES6*Redux*webpack,3000000,Full-time
Scrum*SQL*agile*Design Pattern,Unknown,Full-time
Android*Android SDK*Java*Git,Unknown,Full-time
PHP*Laravel*HTML*CSS*Javascript*JSON,6500000,Full-time
Front-end*Javascript*react native*API*Git*React,6500000,Full-time
Unity*C#,Unknown,Full-time
React*Javascript*Redux*Git,Unknown,Full-time&Remote
کارآموزی*پردازش تصویر,Unknown,Full-time
کارآموزی*Python,Unknown,Full-time
Python*Django*OOP*NoSQL*MongoDB*Back-end,Unknown,Part-time
کارآموزی*Java,Unknown,Full-time
HTML*CSS*jQuery*Bootstrap*PWA*Front-end*ES6,Unknown,Part-time
Java*JAVA EE*MVC*Back-end*spring*OOP*Git*Java SE,Unknown,Part-time
Back-end*Node.js*express.js*SOLID*RestFul API*Design Patterns*OOP,Unknown,Part-time
Sysadmin*SYS Admin*Nginx*Linux,Unknown,Full-time
embedded system*SPI*OOP*C#,Unknown,Full-time
تست نرم افزار*مستندسازی*Scrum,Unknown,Full-time
Java*Hibernate*Git*spring*SQL*spring framework,Unknown,Full-time
Front-end*Javascript*React*Redux*Git*gitflow*vue.js,Unknown,Full-time
پشتیبانی فنی*پشتیبانی نرم افزار*نصب نرم افزار*نصب و راه‌اندازی سخت‌افزار,Unknown,Full-time
MVVM*Gitlab*Swift*Android Studio*Object Oriented*Kotlin,Unknown,Full-time
طراحی قالب وردپرس*PHP,Unknown,Full-time
PHP*MVC*Bootstrap*jQuery*Javascript*CSS*HTML,Unknown,Full-time
HTML5*CSS3*Javascript*React*ReactJS*Front-end,Unknown,Full-time
HTML5*CSS3*Javascript*React*Angular*Front-end,Unknown,Full-time
PHP*git*TDD*MongoDB*RDBMS*OOP*MySQL*Laravel*MVC,9000000,Full-time
Front-end*ReactJS*Redux*RestFul API*NextJS*typescript*Git,Unknown,Full-time
Golang*Microservices*Go*Nodejs,Unknown,Full-time
Scrum Master*Scrum,Unknown,Full-time
Node.js*typescript*RabbitMQ*Javascript*RestFul API,9000000,Full-time
SQL*Power BI*bi,4000000,Full-time
Data science*Big Data*تحلیل داده,Unknown,Full-time
TDD*RESTful*NoSQL*SQL*RestFul API,Unknown,Full-time
#C*OOP*HTML*CSS,Unknown,Full-time
Wordpress*ادمین وبسایت*Responsive Design,Unknown,Full-time
Front-end*Responsive*ReactJS*Redux*JSX,Unknown,Full-time
Scrum*تهیه گزارش*Scrum Master,Unknown,Full-time
تست نرم افزار*پشتیبانی*پشتیبانی نرم افزار,Unknown,Full-time
میکروکنترلر های هولتک*برنامه نویسی IC,Unknown,Part-time
Node.js*Back-end*RestFul API*Javascript,Unknown,Full-time
Back-end*.NET*MVC*C#*ASP.NET,Unknown,Full-time
C#*Sql Server,Unknown,Full-time
Blockchain*HTML*CSS*Javascript,Unknown,Full-time
RubyOnRails*OOP*Rspec*RestFul API*HTML*CSS,Unknown,Full-time
Nodejs*RestAPI*Bootstap*SASS*CSS3*HTML5,6500000,Full-time
پشتیبانی فنی*Hosting*پشتیبانی*مدیریت سرور,Unknown,Full-time
CSS3*HTML5*Bootstrap*SASS,Unknown,Full-time
C#*ASP.NET MVC*Sql Server*Bootstrap,Unknown,Full-time
MySQL*PHP*Linux*ASP.NET*CRM*SQLSERVER*MRP,Unknown,Full-time
Angular*Front-end*HTML*CSS,Unknown,Full-time
Nodejs*SQL*PHP,Unknown,Full-time
Pl/sql*Javascript,Unknown,Full-time
DBA*Databases*SQL*T-SQL,Unknown,Full-time
امور فنی*C/C++,Unknown,Full-time
طراحی سایت*وردپرس*HTML*CSS,3000000,Full-time
React*ReactJS*Javascript*Git,Unknown,Full-time
Full-stack*.NET*C#*RESTful*Web API*MVC*HTML5*Bootstrap*CSS3*Javascript,Unknown,Full-time
Node.js*Javascript*MongoDB*express.js*MySQL*OOP*MVC,Unknown,Full-time
پشتیبانی سایت*CSS*HTML*Javascript*Google Analytics*google webmaster,Unknown,Full-time
PHP*OOP*Git*MVC*Laravel,Unknown,Full-time
Python*Linux,4000000,Full-time
OOP*C#*TSQL,Unknown,Full-time
برنامه نویسی وب*ASP.NET Core*MVC*Angular,Unknown,Full-time
تحلیلگر*Core Banking*archimate*Visual Paradigm,Unknown,Full-time
Front-end*ASP.NET MVC*ASP.NET Core*CSS*Javascript,Unknown,Full-time
استقرار نرم افزار*پشتیبانی نرم افزار*SQLSERVER,Unknown,Full-time
Android*Android SDK*Java*Kotlin,Unknown,Full-time&Remote
Wordpress*CSS*Javascript*HTML5,Unknown,Full-time
Linux*Shell Scripting*Ansible,Unknown,Full-time
HTML*CSS*Javascript*jQuery,Unknown,Full-time
Ceph*Linux*Swift,Unknown,Full-time
IOS*Xcode*Swift*Objective-C*RestFul API*Auto Layout,Unknown,Full-time
C#*ASP.NET MVC*SOLID*Design Patterns,Unknown,Full-time
OpenStack*Linux,Unknown,Full-time
Front-end*طراحی وب*CSS3*Javascript*HTML*Bootstrap,Unknown,Full-time
Python*Django*Redis*MySQL*PostgreSQL,Unknown,Full-time
Java*Kotlin*spring framework,Unknown,Full-time
Python*Django*OOP*RabbitMQ*MySQL*PostgreSQL*Redis*Git,Unknown,Full-time&Remote
MySQL*MSSQL Server*MongoDB*NoSQL,Unknown,Full-time
Linux*ARM*Git*Embedded Developer,Unknown,Full-time
C#*SQL*OOP*NET.,Unknown,Full-time
Nodejs*RestFul API*Java,9000000,Full-time
Python*HTML*CSS*Django,Unknown,Full-time
UI  UX*Wireframes*HTML*CSS,Unknown,Full-time
Laravel*PHP*CSS*HTML,3000000,Full-time
PHP*Wordpress*MySQL*woocommerce,Unknown,Full-time
Delphi*Sql Server*MVC*Object Oriented,Unknown,Full-time
برنامه نویسی وب*Javascript*ES6*React*CSS3*HTML*Bootstrap,Unknown,Full-time
C#*.NET,4000000,Full-time
مدیریت شبکه های اجتماعی*طراحی کمپین‌های تبلیغاتی*Photoshop*SEO,4000000,Full-time&Remote
تولید محتوا*اصول نگارشی*SEO*Wordpress*Digital Marketing,Unknown,Full-time
Front-end*Javascript*CSS3*React*Angular*vue.js,4000000,Full-time&Remote
VB.net*Visual Studio*Crystal Reports*ado.net*SQL,Unknown,Full-time
Golang*Blockchain*Cryptography*Distributed Systems,Unknown,Full-time
مدیریت سایت*Wordpress*plugin*Javascript*HTML*CSS,6500000,Full-time
Back-end*Django*Python,6500000,Full-time
Front-end*CSS3*HTML5*typescript*WebAPI*vue.js*Javascript*Bootstrap,6500000,Full-time
Android*MVVM*CI/CD*OOP*Android SDK,Unknown,Full-time
PHP*Bootstrap*MVC*Laravel*lumen*MySQL*git*HTML*CSS*jQuery,4000000,Full-time
PHP*MVC*Framework*Laravel*MySQL*Git*Redis,Unknown,Full-time
